Description,country,commodity,fac_name,latitude,longitude,capacity,symbol,Company_Type,Volume,Close,Date
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2978900.0,80.21,2021-03-10
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,4545700.0,81.92,2021-03-09
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2442800.0,83.4,2021-03-08
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,3643500.0,83.64,2021-03-05
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,4303286.0,81.9,2021-03-04
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2135429.0,90.86,2021-03-03
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2638495.0,91.34,2021-03-02
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2265116.0,89.8,2021-03-01
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,3707600.0,87.4,2021-02-26
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2353321.0,90.13,2021-02-25
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1733573.0,91.71,2021-02-24
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2428676.0,90.51,2021-02-23
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2794702.0,90.37,2021-02-22
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2002500.0,89.99,2021-02-19
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1776280.0,88.09,2021-02-18
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2446618.0,87.54,2021-02-17
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2509769.0,87.63,2021-02-16
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1534580.0,83.66,2021-02-12
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1812430.0,82.28,2021-02-11
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2932470.0,83.06,2021-02-10
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,3368587.0,81.4,2021-02-09
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2714169.0,80.29,2021-02-08
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1501702.0,78.48,2021-02-05
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1175232.0,77.52,2021-02-04
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1813638.0,77.53,2021-02-03
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1735832.0,77.0,2021-02-02
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1746143.0,78.47,2021-02-01
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1993939.0,76.42,2021-01-29
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1764010.0,78.51,2021-01-28
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2437142.0,78.69,2021-01-27
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1434968.0,81.13,2021-01-26
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1213470.0,81.09,2021-01-25
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1287746.0,81.4,2021-01-22
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1410300.0,82.39,2021-01-21
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1420642.0,82.68,2021-01-20
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1557292.0,81.6,2021-01-19
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2044896.0,80.47,2021-01-15
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1599064.0,84.84,2021-01-14
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2024509.0,81.76,2021-01-13
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1683237.0,84.02,2021-01-12
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,3097822.0,83.78,2021-01-11
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2835920.0,86.69,2021-01-08
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2888604.0,85.98,2021-01-07
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2771795.0,82.8,2021-01-06
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2265364.0,79.26,2021-01-05
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2593782.0,77.39,2021-01-04
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1006406.0,75.22,2020-12-31
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1198178.0,75.99,2020-12-30
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1524037.0,76.13,2020-12-29
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,735926.0,75.59,2020-12-28
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,378244.0,75.94,2020-12-24
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1210673.0,76.13,2020-12-23
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1375642.0,75.29,2020-12-22
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2955608.0,76.28,2020-12-21
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1308357.0,76.61,2020-12-18
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1638242.0,76.6,2020-12-17
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1264120.0,75.9,2020-12-16
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,3012946.0,76.19,2020-12-15
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2650518.0,74.39,2020-12-14
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2875103.0,74.12,2020-12-11
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1999120.0,73.98,2020-12-10
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2028532.0,72.39,2020-12-09
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1675079.0,72.89,2020-12-08
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1504318.0,72.97,2020-12-07
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2017729.0,73.92,2020-12-04
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2748001.0,72.57,2020-12-03
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,4145944.0,70.19,2020-12-02
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,3167674.0,67.51,2020-12-01
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2372462.0,64.97,2020-11-30
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1541526.0,66.05,2020-11-27
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2918783.0,66.28,2020-11-25
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1866421.0,67.65,2020-11-24
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1760408.0,65.38,2020-11-23
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1251244.0,63.53,2020-11-20
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1051433.0,63.11,2020-11-19
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1489183.0,63.09,2020-11-18
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1864626.0,63.26,2020-11-17
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1452229.0,63.17,2020-11-16
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1090891.0,62.51,2020-11-13
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1301494.0,62.06,2020-11-12
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,1846886.0,62.97,2020-11-11
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,3277896.0,62.71,2020-11-10
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,3005605.0,61.56,2020-11-09
Rio Tinto Alcan Inc.,Australia,Aluminum,Yarwun alumina refinery,-23.87,151.29,1400,RIO,Public,2086157.0,60.83,2020-11-06
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1835400.0,77.98,2021-04-01
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2219787.0,77.65,2021-03-31
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1926660.0,77.88,2021-03-30
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2210326.0,76.96,2021-03-29
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2468794.0,78.05,2021-03-26
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2267485.0,75.06,2021-03-25
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2664806.0,74.75,2021-03-24
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2725850.0,74.3,2021-03-23
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2158191.0,76.08,2021-03-22
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2758000.0,76.55,2021-03-19
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,3110073.0,77.56,2021-03-18
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,3793129.0,78.72,2021-03-17
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2250571.0,78.8,2021-03-16
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,3849863.0,79.58,2021-03-15
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1780100.0,81.27,2021-03-12
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2729100.0,82.5,2021-03-11
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2978900.0,80.21,2021-03-10
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,4545700.0,81.92,2021-03-09
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2442800.0,83.4,2021-03-08
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,3643500.0,83.64,2021-03-05
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,4303286.0,81.9,2021-03-04
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2135429.0,90.86,2021-03-03
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2638495.0,91.34,2021-03-02
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2265116.0,89.8,2021-03-01
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,3707600.0,87.4,2021-02-26
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2353321.0,90.13,2021-02-25
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1733573.0,91.71,2021-02-24
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2428676.0,90.51,2021-02-23
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2794702.0,90.37,2021-02-22
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2002500.0,89.99,2021-02-19
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1776280.0,88.09,2021-02-18
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2446618.0,87.54,2021-02-17
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2509769.0,87.63,2021-02-16
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1534580.0,83.66,2021-02-12
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1812430.0,82.28,2021-02-11
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2932470.0,83.06,2021-02-10
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,3368587.0,81.4,2021-02-09
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2714169.0,80.29,2021-02-08
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1501702.0,78.48,2021-02-05
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1175232.0,77.52,2021-02-04
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1813638.0,77.53,2021-02-03
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1735832.0,77.0,2021-02-02
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1746143.0,78.47,2021-02-01
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1993939.0,76.42,2021-01-29
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1764010.0,78.51,2021-01-28
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2437142.0,78.69,2021-01-27
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1434968.0,81.13,2021-01-26
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1213470.0,81.09,2021-01-25
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1287746.0,81.4,2021-01-22
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1410300.0,82.39,2021-01-21
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1420642.0,82.68,2021-01-20
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1557292.0,81.6,2021-01-19
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2044896.0,80.47,2021-01-15
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1599064.0,84.84,2021-01-14
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2024509.0,81.76,2021-01-13
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1683237.0,84.02,2021-01-12
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,3097822.0,83.78,2021-01-11
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2835920.0,86.69,2021-01-08
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2888604.0,85.98,2021-01-07
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2771795.0,82.8,2021-01-06
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2265364.0,79.26,2021-01-05
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2593782.0,77.39,2021-01-04
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1006406.0,75.22,2020-12-31
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1198178.0,75.99,2020-12-30
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1524037.0,76.13,2020-12-29
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,735926.0,75.59,2020-12-28
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,378244.0,75.94,2020-12-24
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1210673.0,76.13,2020-12-23
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1375642.0,75.29,2020-12-22
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2955608.0,76.28,2020-12-21
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1308357.0,76.61,2020-12-18
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1638242.0,76.6,2020-12-17
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1264120.0,75.9,2020-12-16
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,3012946.0,76.19,2020-12-15
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2650518.0,74.39,2020-12-14
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2875103.0,74.12,2020-12-11
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1999120.0,73.98,2020-12-10
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2028532.0,72.39,2020-12-09
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1675079.0,72.89,2020-12-08
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1504318.0,72.97,2020-12-07
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2017729.0,73.92,2020-12-04
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2748001.0,72.57,2020-12-03
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,4145944.0,70.19,2020-12-02
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,3167674.0,67.51,2020-12-01
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2372462.0,64.97,2020-11-30
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1541526.0,66.05,2020-11-27
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2918783.0,66.28,2020-11-25
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1866421.0,67.65,2020-11-24
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1760408.0,65.38,2020-11-23
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1251244.0,63.53,2020-11-20
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1051433.0,63.11,2020-11-19
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1489183.0,63.09,2020-11-18
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1864626.0,63.26,2020-11-17
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1452229.0,63.17,2020-11-16
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1090891.0,62.51,2020-11-13
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1301494.0,62.06,2020-11-12
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,1846886.0,62.97,2020-11-11
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,3277896.0,62.71,2020-11-10
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,3005605.0,61.56,2020-11-09
Rio Tinto Alcan Inc.,Australia,Aluminum,Bell Bay aluminum smelter,-41.13,146.87,160,RIO,Public,2086157.0,60.83,2020-11-06
"Rio Tinto Ltd.,  manager",Australia,Coal,Blair Athol open pit coal mine,-22.7,147.55,13000,RIO,Public,1835400.0,77.98,2021-04-01
"Rio Tinto Ltd.,  manager",Australia,Coal,Blair Athol open pit coal mine,-22.7,147.55,13000,RIO,Public,2219787.0,77.65,2021-03-31
"Rio Tinto Ltd.,  manager",Australia,Coal,Blair Athol open pit coal mine,-22.7,147.55,13000,RIO,Public,1926660.0,77.88,2021-03-30
